table,text,translation
REINFORCED:PREFIX,rock-reinforced,암석으로 보강된
REINFORCED:PREFIX,magma-reinforced,마그마로 보강된
REINFORCED:PREFIX,amber-reinforced,호박으로 보강된
REINFORCED:PREFIX,coral-reinforced,산호로 보강된
REINFORCED:PREFIX,green glass-reinforced,초록색 유리로 보강된
REINFORCED:PREFIX,clear glass-reinforced,투명한 유리로 보강된
REINFORCED:PREFIX,crystal glass-reinforced,수정 유리로 보강된
REINFORCED:PREFIX,ice-reinforced,얼음으로 보강된
REINFORCED:PREFIX,water-reinforced,물로 보강된
REINFORCED:PREFIX,steam-reinforced,증기로 보강된
REINFORCED:PREFIX,snow-reinforced,눈으로 보강된
REINFORCED:PREFIX,slush-reinforced,슬러시로 보강된
REINFORCED:PREFIX,coal-reinforced,석탄으로 보강된
REINFORCED:PREFIX,coal slush-reinforced,석탄 슬러시로 보강된
REINFORCED:PREFIX,potash-reinforced,포타시로 보강된
REINFORCED:PREFIX,potash slush-reinforced,포타시 슬러시로 보강된
REINFORCED:PREFIX,ash-reinforced,재로 보강된
REINFORCED:PREFIX,pearlash-reinforced,진주회로 보강된
REINFORCED:PREFIX,lye-reinforced,잿물로 보강된
REINFORCED:PREFIX,lye slush-reinforced,잿물 슬러시로 보강된
REINFORCED:PREFIX,mud-reinforced,진흙으로 보강된
REINFORCED:PREFIX,dirt-reinforced,흙으로 보강된
REINFORCED:PREFIX,vomit-reinforced,구토물로 보강된
REINFORCED:PREFIX,salt-reinforced,소금으로 보강된
REINFORCED:PREFIX,filth-reinforced,오물로 보강된
REINFORCED:PREFIX,filth slush-reinforced,오물 진흙으로 보강된
REINFORCED:PREFIX,unknown frozen substance-reinforced,알 수 없는 얼어붙은 물질로 보강된
REINFORCED:PREFIX,unknown substance-reinforced,알 수 없는 물질로 보강된
REINFORCED:PREFIX,unknown boiling substance-reinforced,알 수 없는 끓는 물질로 보강된
REINFORCED:PREFIX,unknown frozen-reinforced,알 수 없는 얼어붙은 것으로 보강된
REINFORCED:PREFIX,unknown slush-reinforced,알 수 없는 오수로 보강된
REINFORCED:PREFIX,grime-reinforced,먼지때로 보강된
REINFORCED:PREFIX,unknown frozen creature substance-reinforced,알 수 없는 얼어붙은 생물질로 보강된
REINFORCED:PREFIX,unknown creature substance-reinforced,알 수 없는 생물질로 보강된
REINFORCED:PREFIX,unknown boiling creature substance-reinforced,알 수 없는 끓는 생물질로 보강된
REINFORCED:PREFIX,unknown frozen creature-reinforced,알 수 없는 생물질로 보강된
REINFORCED:PREFIX,unknown creature-reinforced,알 수 없는 생물로 보강된
REINFORCED:PREFIX,unknown pressed frozen creature substance-reinforced,알 수 없는 압축된 얼어붙은 생물질로 보강된
REINFORCED:PREFIX,unknown frozen plant substance-reinforced,알 수 없는 얼어붙은 식물 유래물로 보강된
REINFORCED:PREFIX,unknown plant substance-reinforced,알 수 없는 식물 유래물로 보강된
REINFORCED:PREFIX,unknown boiling plant substance-reinforced,알 수 없는 끓는 식물 유래물로 보강된
REINFORCED:PREFIX,unknown frozen plant-reinforced,알 수 없는 얼어붙은 식물로 보강된
REINFORCED:PREFIX,unknown pressed frozen plant substance-reinforced,알 수 없는 압축된 얼어붙은 식물 유래물로 보강된
REINFORCED:PREFIX,iron-reinforced,철로 보강된
REINFORCED:PREFIX,gold-reinforced,금으로 보강된
REINFORCED:PREFIX,silver-reinforced,은으로 보강된
REINFORCED:PREFIX,copper-reinforced,구리로 보강된
REINFORCED:PREFIX,nickel-reinforced,니켈로 보강된
REINFORCED:PREFIX,zinc-reinforced,아연으로 보강된
REINFORCED:PREFIX,bronze-reinforced,청동으로 보강된
REINFORCED:PREFIX,brass-reinforced,황동으로 보강된
REINFORCED:PREFIX,steel-reinforced,강철로 보강된
REINFORCED:PREFIX,pig iron-reinforced,선철로 보강된
REINFORCED:PREFIX,platinum-reinforced,백금으로 보강된
REINFORCED:PREFIX,electrum-reinforced,호박금으로 보강된
REINFORCED:PREFIX,tin-reinforced,주석으로 보강된
REINFORCED:PREFIX,fine pewter-reinforced,정제 백랍으로 보강된
REINFORCED:PREFIX,trifle pewter-reinforced,값싼 백랍으로 보강된
REINFORCED:PREFIX,lay pewter-reinforced,열등한 백랍으로 보강된
REINFORCED:PREFIX,lead-reinforced,납으로 보강된
REINFORCED:PREFIX,aluminum-reinforced,알루미늄으로 보강된
REINFORCED:PREFIX,nickel silver-reinforced,니켈은으로 보강된
REINFORCED:PREFIX,billon-reinforced,주화용 은 합금으로 보강된
REINFORCED:PREFIX,sterling silver-reinforced,표준 은으로 보강된
REINFORCED:PREFIX,black bronze-reinforced,흑청동으로 보강된
REINFORCED:PREFIX,rose gold-reinforced,장미금으로 보강된
REINFORCED:PREFIX,bismuth-reinforced,비스무트로 보강된
REINFORCED:PREFIX,bismuth bronze-reinforced,비스무트 청동으로 보강된
REINFORCED:PREFIX,adamantine-reinforced,아다만틴으로 보강된
REINFORCED:PREFIX,gypsum plaster-reinforced,석고 회반죽으로 보강된
REINFORCED:PREFIX,earthenware-reinforced,토기로 보강된
REINFORCED:PREFIX,stoneware-reinforced,석기질 도기로 보강된
REINFORCED:PREFIX,porcelain-reinforced,자기로 보강된
REINFORCED:PREFIX,ash glaze-reinforced,재유약으로 보강된
REINFORCED:PREFIX,tin glaze-reinforced,주석 유약으로 강화된
REINFORCED:PREFIX,quicklime-reinforced,생석회로 강화된
REINFORCED:PREFIX,milk of lime-reinforced,석회유로 강화된
REINFORCED:PREFIX,onyx-reinforced,오닉스로 강화된
REINFORCED:PREFIX,morion-reinforced,모리온으로 강화된
REINFORCED:PREFIX,schorl-reinforced,흑전기석으로 강화된
REINFORCED:PREFIX,lace agate-reinforced,레이스 마노로 강화된
REINFORCED:PREFIX,blue jade-reinforced,푸른 비취로 강화된
REINFORCED:PREFIX,lapis lazuli-reinforced,청금석으로 강화된
REINFORCED:PREFIX,prase-reinforced,프라세 석영으로 강화된
REINFORCED:PREFIX,prase opal-reinforced,프라세 오팔로 강화된
REINFORCED:PREFIX,bloodstone-reinforced,혈석으로 강화된
REINFORCED:PREFIX,moss agate-reinforced,모스 마노로 강화된
REINFORCED:PREFIX,moss opal-reinforced,모스 오팔로 강화된
REINFORCED:PREFIX,variscite-reinforced,바리사이트로 강화된
REINFORCED:PREFIX,chrysoprase-reinforced,크리소프레이즈로 강화된
REINFORCED:PREFIX,chrysocolla-reinforced,크리소콜라로 강화된
REINFORCED:PREFIX,sard-reinforced,사드로 강화된
REINFORCED:PREFIX,carnelian-reinforced,카넬리언으로 강화된
REINFORCED:PREFIX,banded agate-reinforced,줄무늬 마노로 강화된
REINFORCED:PREFIX,sardonyx-reinforced,사도닉스로 강화된
REINFORCED:PREFIX,cherry opal-reinforced,체리 오팔로 강화된
REINFORCED:PREFIX,lavender jade-reinforced,라벤더 비취로 강화된
REINFORCED:PREFIX,pink jade-reinforced,분홍 비취로 강화된
REINFORCED:PREFIX,tube agate-reinforced,튜브 마노로 강화된
REINFORCED:PREFIX,fire agate-reinforced,파이어 마노로 강화된
REINFORCED:PREFIX,plume agate-reinforced,플룸 마노로 강화된
REINFORCED:PREFIX,brown jasper-reinforced,갈색 벽옥으로 강화된
REINFORCED:PREFIX,picture jasper-reinforced,그림 벽옥으로 강화된
REINFORCED:PREFIX,smoky quartz-reinforced,연수정으로 강화된
REINFORCED:PREFIX,wax opal-reinforced,왁스 오팔로 강화된
REINFORCED:PREFIX,wood opal-reinforced,우드 오팔로 강화된
REINFORCED:PREFIX,amber opal-reinforced,호박 오팔로 강화된
REINFORCED:PREFIX,gold opal-reinforced,황금 오팔로 강화된
REINFORCED:PREFIX,citrine-reinforced,황수정으로 강화된
REINFORCED:PREFIX,yellow jasper-reinforced,노란 벽옥으로 강화된
REINFORCED:PREFIX,tigereye-reinforced,호안석으로 강화된
REINFORCED:PREFIX,tiger iron-reinforced,타이거 아이언으로 강화된
REINFORCED:PREFIX,sunstone-reinforced,일장석으로 강화된
REINFORCED:PREFIX,resin opal-reinforced,레진 오팔로 강화된
REINFORCED:PREFIX,pyrite-reinforced,황철석으로 강화된
REINFORCED:PREFIX,clear tourmaline-reinforced,투명 전기석으로 강화된
REINFORCED:PREFIX,gray chalcedony-reinforced,회색 칼세도니로 강화된
REINFORCED:PREFIX,dendritic agate-reinforced,덴드리틱 마노로 강화된
REINFORCED:PREFIX,shell opal-reinforced,셸 오팔로 강화된
REINFORCED:PREFIX,bone opal-reinforced,본 오팔로 강화된
REINFORCED:PREFIX,white chalcedony-reinforced,흰색 칼세도니로 강화된
REINFORCED:PREFIX,fortification agate-reinforced,성곽 마노로 강화된
REINFORCED:PREFIX,milk quartz-reinforced,유백 석영으로 강화된
REINFORCED:PREFIX,moonstone-reinforced,월장석으로 강화된
REINFORCED:PREFIX,white jade-reinforced,백비취로 보강된
REINFORCED:PREFIX,jasper opal-reinforced,벽옥오팔로 보강된
REINFORCED:PREFIX,pineapple opal-reinforced,파인애플오팔로 보강된
REINFORCED:PREFIX,onyx opal-reinforced,오닉스오팔로 보강된
REINFORCED:PREFIX,milk opal-reinforced,유백오팔로 보강된
REINFORCED:PREFIX,pipe opal-reinforced,파이프오팔로 보강된
REINFORCED:PREFIX,aventurine-reinforced,사금석으로 보강된
REINFORCED:PREFIX,turquoise-reinforced,터키석으로 보강된
REINFORCED:PREFIX,rose quartz-reinforced,장미수정으로 보강된
REINFORCED:PREFIX,rock crystal-reinforced,수정으로 보강된
REINFORCED:PREFIX,black zircon-reinforced,흑지르콘으로 보강된
REINFORCED:PREFIX,black pyrope-reinforced,흑파이로프로 보강된
REINFORCED:PREFIX,melanite-reinforced,멜라나이트로 보강된
REINFORCED:PREFIX,indigo tourmaline-reinforced,남색투르말린으로 보강된
REINFORCED:PREFIX,blue garnet-reinforced,청색가넷으로 보강된
REINFORCED:PREFIX,tsavorite-reinforced,차보라이트로 보강된
REINFORCED:PREFIX,green tourmaline-reinforced,녹색투르말린으로 보강된
REINFORCED:PREFIX,demantoid-reinforced,데만토이드로 보강된
REINFORCED:PREFIX,green zircon-reinforced,녹지르콘으로 보강된
REINFORCED:PREFIX,green jade-reinforced,녹비취로 보강된
REINFORCED:PREFIX,heliodor-reinforced,헬리오도르로 보강된
REINFORCED:PREFIX,peridot-reinforced,페리도트로 보강된
REINFORCED:PREFIX,red zircon-reinforced,홍지르콘으로 보강된
REINFORCED:PREFIX,red tourmaline-reinforced,홍투르말린으로 보강된
REINFORCED:PREFIX,red pyrope-reinforced,적파이로프로 보강된
REINFORCED:PREFIX,almandine-reinforced,알만딘으로 보강된
REINFORCED:PREFIX,red grossular-reinforced,홍그로슐라로 보강된
REINFORCED:PREFIX,pink tourmaline-reinforced,분홍투르말린으로 보강된
REINFORCED:PREFIX,red beryl-reinforced,홍베릴로 보강된
REINFORCED:PREFIX,fire opal-reinforced,화오팔로 보강된
REINFORCED:PREFIX,rhodolite-reinforced,로돌라이트로 보강된
REINFORCED:PREFIX,purple spinel-reinforced,자스피넬로 보강된
REINFORCED:PREFIX,alexandrite-reinforced,알렉산드라이트로 보강된
REINFORCED:PREFIX,tanzanite-reinforced,탄자나이트로 보강된
REINFORCED:PREFIX,morganite-reinforced,모거나이트로 보강된
REINFORCED:PREFIX,violet spessartine-reinforced,자스페서타인으로 보강된
REINFORCED:PREFIX,pink garnet-reinforced,분홍가넷으로 보강된
REINFORCED:PREFIX,kunzite-reinforced,쿤자이트로 보강된
REINFORCED:PREFIX,cinnamon grossular-reinforced,계피색그로슐라로 보강된
REINFORCED:PREFIX,honey yellow beryl-reinforced,꿀빛노란베릴로 보강된
REINFORCED:PREFIX,jelly opal-reinforced,젤리오팔로 보강된
REINFORCED:PREFIX,brown zircon-reinforced,갈색지르콘으로 보강된
REINFORCED:PREFIX,yellow zircon-reinforced,황지르콘으로 보강된
REINFORCED:PREFIX,golden beryl-reinforced,금베릴로 보강된
REINFORCED:PREFIX,yellow spessartine-reinforced,황스페서타인으로 보강된
REINFORCED:PREFIX,topaz-reinforced,토파즈로 보강된
REINFORCED:PREFIX,topazolite-reinforced,토파졸라이트로 보강된
REINFORCED:PREFIX,yellow grossular-reinforced,노란 그로슐라로 보강된
REINFORCED:PREFIX,rubicelle-reinforced,주황 스피넬로 보강된
REINFORCED:PREFIX,clear garnet-reinforced,투명한 가넷으로 보강된
REINFORCED:PREFIX,goshenite-reinforced,고셔나이트로 보강된
REINFORCED:PREFIX,cat's eye-reinforced,묘안석으로 보강된
REINFORCED:PREFIX,clear zircon-reinforced,투명 지르콘으로 보강된
REINFORCED:PREFIX,amethyst-reinforced,자수정으로 보강된
REINFORCED:PREFIX,aquamarine-reinforced,아쿠아마린으로 보강된
REINFORCED:PREFIX,red spinel-reinforced,붉은 스피넬로 보강된
REINFORCED:PREFIX,chrysoberyl-reinforced,크리소베릴로 보강된
REINFORCED:PREFIX,precious fire opal-reinforced,귀중한 파이어 오팔로 보강된
REINFORCED:PREFIX,red flash opal-reinforced,붉은 플래시 오팔로 보강된
REINFORCED:PREFIX,black opal-reinforced,검은 오팔로 보강된
REINFORCED:PREFIX,white opal-reinforced,흰 오팔로 보강된
REINFORCED:PREFIX,crystal opal-reinforced,크리스탈 오팔로 보강된
REINFORCED:PREFIX,claro opal-reinforced,클라로 오팔로 보강된
REINFORCED:PREFIX,levin opal-reinforced,레빈 오팔로 보강된
REINFORCED:PREFIX,harlequin opal-reinforced,할리퀸 오팔로 보강된
REINFORCED:PREFIX,pinfire opal-reinforced,핀파이어 오팔로 보강된
REINFORCED:PREFIX,bandfire opal-reinforced,밴드파이어 오팔로 보강된
REINFORCED:PREFIX,light yellow diamond-reinforced,밝은 노란 다이아몬드로 보강된
REINFORCED:PREFIX,faint yellow diamond-reinforced,희미한 노란 다이아몬드로 보강된
REINFORCED:PREFIX,emerald-reinforced,에메랄드로 보강된
REINFORCED:PREFIX,ruby-reinforced,루비로 보강된
REINFORCED:PREFIX,sapphire-reinforced,사파이어로 보강된
REINFORCED:PREFIX,clear diamond-reinforced,투명 다이아몬드로 보강된
REINFORCED:PREFIX,red diamond-reinforced,붉은 다이아몬드로 보강된
REINFORCED:PREFIX,green diamond-reinforced,초록 다이아몬드로 보강된
REINFORCED:PREFIX,blue diamond-reinforced,파란 다이아몬드로 보강된
REINFORCED:PREFIX,yellow diamond-reinforced,노란 다이아몬드로 보강된
REINFORCED:PREFIX,black diamond-reinforced,검은 다이아몬드로 보강된
REINFORCED:PREFIX,star sapphire-reinforced,스타 사파이어로 보강된
REINFORCED:PREFIX,star ruby-reinforced,스타 루비로 보강된
REINFORCED:PREFIX,sandstone-reinforced,사암으로 보강된
REINFORCED:PREFIX,siltstone-reinforced,실트암으로 보강된
REINFORCED:PREFIX,mudstone-reinforced,이암으로 보강된
REINFORCED:PREFIX,shale-reinforced,셰일로 보강된
REINFORCED:PREFIX,claystone-reinforced,점토암으로 보강된
REINFORCED:PREFIX,rock salt-reinforced,암염으로 보강된
REINFORCED:PREFIX,limestone-reinforced,석회암으로 보강된
REINFORCED:PREFIX,conglomerate-reinforced,역암으로 보강된
REINFORCED:PREFIX,dolomite-reinforced,백운석으로 보강된
REINFORCED:PREFIX,chert-reinforced,처트로 보강된
REINFORCED:PREFIX,chalk-reinforced,백악으로 보강된
REINFORCED:PREFIX,granite-reinforced,화강암으로 보강된
REINFORCED:PREFIX,diorite-reinforced,섬록암으로 보강된
REINFORCED:PREFIX,gabbro-reinforced,반려암으로 보강된
REINFORCED:PREFIX,rhyolite-reinforced,유문암으로 보강된
REINFORCED:PREFIX,basalt-reinforced,현무암으로 보강된
REINFORCED:PREFIX,andesite-reinforced,안산암으로 보강된
REINFORCED:PREFIX,dacite-reinforced,데사이트로 보강된
REINFORCED:PREFIX,obsidian-reinforced,흑요석으로 보강된
REINFORCED:PREFIX,quartzite-reinforced,석영암으로 보강된
REINFORCED:PREFIX,slate-reinforced,점판암으로 보강된
REINFORCED:PREFIX,phyllite-reinforced,천매암으로 보강된
REINFORCED:PREFIX,schist-reinforced,편암으로 보강된
REINFORCED:PREFIX,gneiss-reinforced,편마암으로 보강된
REINFORCED:PREFIX,marble-reinforced,대리석으로 보강된
REINFORCED:PREFIX,hematite-reinforced,적철석으로 보강된
REINFORCED:PREFIX,limonite-reinforced,갈철석으로 보강된
REINFORCED:PREFIX,garnierite-reinforced,가르니에라이트로 보강된
REINFORCED:PREFIX,native gold-reinforced,자연금으로 보강된
REINFORCED:PREFIX,native silver-reinforced,자연은으로 보강된
REINFORCED:PREFIX,native copper-reinforced,자연동으로 보강된
REINFORCED:PREFIX,malachite-reinforced,공작석으로 보강된
REINFORCED:PREFIX,galena-reinforced,방연석으로 보강된
REINFORCED:PREFIX,sphalerite-reinforced,섬아연석으로 보강된
REINFORCED:PREFIX,cassiterite-reinforced,주석석으로 보강된
REINFORCED:PREFIX,bituminous coal-reinforced,역청탄으로 보강된
REINFORCED:PREFIX,lignite-reinforced,갈탄으로 보강된
REINFORCED:PREFIX,native platinum-reinforced,자연백금으로 보강된
REINFORCED:PREFIX,cinnabar-reinforced,진사로 보강된
REINFORCED:PREFIX,cobaltite-reinforced,코발트석으로 보강된
REINFORCED:PREFIX,tetrahedrite-reinforced,사면동석으로 보강된
REINFORCED:PREFIX,horn silver-reinforced,각은석으로 보강된
REINFORCED:PREFIX,gypsum-reinforced,석고로 보강된
REINFORCED:PREFIX,talc-reinforced,활석으로 보강된
REINFORCED:PREFIX,jet-reinforced,흑옥으로 보강된
REINFORCED:PREFIX,puddingstone-reinforced,푸딩스톤으로 보강된
REINFORCED:PREFIX,petrified wood-reinforced,규화목으로 보강된
REINFORCED:PREFIX,graphite-reinforced,흑연으로 보강된
REINFORCED:PREFIX,brimstone-reinforced,유황으로 보강된
REINFORCED:PREFIX,kimberlite-reinforced,킴벌라이트로 보강된
REINFORCED:PREFIX,bismuthinite-reinforced,비스무티나이트로 보강된
REINFORCED:PREFIX,realgar-reinforced,웅황으로 보강된
REINFORCED:PREFIX,orpiment-reinforced,자황으로 보강된
REINFORCED:PREFIX,stibnite-reinforced,휘안티몬석으로 보강된
REINFORCED:PREFIX,marcasite-reinforced,백철석으로 보강된
REINFORCED:PREFIX,sylvite-reinforced,실바이트로 보강된
REINFORCED:PREFIX,cryolite-reinforced,빙정석으로 보강된
REINFORCED:PREFIX,periclase-reinforced,페리클라스로 보강된
REINFORCED:PREFIX,ilmenite-reinforced,일메나이트로 보강된
REINFORCED:PREFIX,rutile-reinforced,금홍석으로 보강된
REINFORCED:PREFIX,magnetite-reinforced,자철석으로 보강된
REINFORCED:PREFIX,chromite-reinforced,크롬철석으로 보강된
REINFORCED:PREFIX,pyrolusite-reinforced,연망간석으로 보강된
REINFORCED:PREFIX,pitchblende-reinforced,우라닌석으로 보강된
REINFORCED:PREFIX,bauxite-reinforced,보크사이트로 보강된
REINFORCED:PREFIX,native aluminum-reinforced,자연알루미늄으로 보강된
REINFORCED:PREFIX,borax-reinforced,붕사로 보강된
REINFORCED:PREFIX,olivine-reinforced,감람석으로 보강된
REINFORCED:PREFIX,hornblende-reinforced,각섬석으로 보강된
REINFORCED:PREFIX,kaolinite-reinforced,고령석으로 보강된
REINFORCED:PREFIX,serpentine-reinforced,사문석으로 보강된
REINFORCED:PREFIX,orthoclase-reinforced,정장석으로 보강된
REINFORCED:PREFIX,microcline-reinforced,미사장석으로 보강된
REINFORCED:PREFIX,mica-reinforced,운모로 보강된
REINFORCED:PREFIX,calcite-reinforced,방해석으로 보강된
REINFORCED:PREFIX,saltpeter-reinforced,초석으로 보강된
REINFORCED:PREFIX,alabaster-reinforced,설화석고로 보강된
REINFORCED:PREFIX,selenite-reinforced,투명석고로 보강된
REINFORCED:PREFIX,satinspar-reinforced,섬유석고로 보강된
REINFORCED:PREFIX,anhydrite-reinforced,무수석고로 보강된
REINFORCED:PREFIX,alunite-reinforced,명반석으로 보강된
REINFORCED:PREFIX,raw adamantine-reinforced,원시 아다만틴으로 보강된
REINFORCED:PREFIX,slade-reinforced,슬레이드로 보강된
REINFORCED:PREFIX,clay-reinforced,점토로 보강된
REINFORCED:PREFIX,silty clay-reinforced,실트질 점토로 보강된
REINFORCED:PREFIX,sandy clay-reinforced,사질 점토로 보강된
REINFORCED:PREFIX,clay loam-reinforced,점토질 양토로 보강된
REINFORCED:PREFIX,sandy clay loam-reinforced,사질 점토질 양토로 보강된
REINFORCED:PREFIX,silty clay loam-reinforced,실트질 점토질 양토로 보강된
REINFORCED:PREFIX,loam-reinforced,양토로 보강된
REINFORCED:PREFIX,sandy loam-reinforced,사질 양토로 보강된
REINFORCED:PREFIX,silt loam-reinforced,실트질 양토로 보강된
REINFORCED:PREFIX,loamy sand-reinforced,양토질 모래로 보강된
REINFORCED:PREFIX,silt-reinforced,실트로 보강된
REINFORCED:PREFIX,sand-reinforced,모래로 보강된
REINFORCED:PREFIX,yellow sand-reinforced,노란 모래로 보강된
REINFORCED:PREFIX,white sand-reinforced,흰 모래로 보강된
REINFORCED:PREFIX,black sand-reinforced,검은 모래로 보강된
REINFORCED:PREFIX,red sand-reinforced,붉은 모래로 보강된
REINFORCED:PREFIX,peat-reinforced,이탄으로 보강된
REINFORCED:PREFIX,pelagic clay-reinforced,심해 점토로 보강된
REINFORCED:PREFIX,calcareous ooze-reinforced,석회질 진흙으로 보강된
REINFORCED:PREFIX,siliceous ooze-reinforced,규질 진흙으로 보강된
REINFORCED:PREFIX,fire clay-reinforced,내화 점토로 보강된
REINFORCED:PREFIX,skin-reinforced,피부로 보강된
REINFORCED:PREFIX,muscle-reinforced,근육으로 보강된
REINFORCED:PREFIX,bone-reinforced,뼈로 보강된
REINFORCED:PREFIX,bone meal-reinforced,골분으로 보강된
REINFORCED:PREFIX,tooth-reinforced,이빨로 보강된
REINFORCED:PREFIX,eye tissue-reinforced,안구 조직으로 보강된
REINFORCED:PREFIX,nervous tissue-reinforced,신경 조직으로 보강된
REINFORCED:PREFIX,brain-reinforced,뇌로 보강된
REINFORCED:PREFIX,lung tissue-reinforced,폐 조직으로 보강된
REINFORCED:PREFIX,heart tissue-reinforced,심장 조직으로 보강된
REINFORCED:PREFIX,liver tissue-reinforced,간 조직으로 보강된
REINFORCED:PREFIX,gut-reinforced,창자로 보강된
REINFORCED:PREFIX,stomach tissue-reinforced,위 조직으로 보강된
REINFORCED:PREFIX,gizzard tissue-reinforced,모래주머니 조직으로 보강된
REINFORCED:PREFIX,pancreatic tissue-reinforced,췌장 조직으로 보강된
REINFORCED:PREFIX,spleen tissue-reinforced,비장 조직으로 보강된
REINFORCED:PREFIX,kidney tissue-reinforced,신장 조직으로 강화된
REINFORCED:PREFIX,leather-reinforced,가죽으로 강화된
REINFORCED:PREFIX,parchment-reinforced,양피지로 강화된
REINFORCED:PREFIX,tallow-reinforced,우지로 강화된
REINFORCED:PREFIX,soap-reinforced,비누로 강화된
REINFORCED:PREFIX,sinew-reinforced,힘줄로 강화된
REINFORCED:PREFIX,blood-reinforced,혈액으로 강화된
REINFORCED:PREFIX,pus-reinforced,고름으로 강화된
REINFORCED:PREFIX,ichor-reinforced,이코르로 강화된
REINFORCED:PREFIX,feather-reinforced,깃털로 강화된
REINFORCED:PREFIX,nail-reinforced,손톱으로 강화된
REINFORCED:PREFIX,eggshell-reinforced,달걀껍데기로 강화된
REINFORCED:PREFIX,egg white-reinforced,달걀흰자로 강화된
REINFORCED:PREFIX,egg yolk-reinforced,달걀노른자로 강화된
REINFORCED:PREFIX,chitin-reinforced,키틴으로 강화된
REINFORCED:PREFIX,bark scorpion venom-reinforced,나무껍질전갈 독소로 강화된
REINFORCED:PREFIX,bark scorpion man venom-reinforced,나무껍질전갈인간 독소로 강화된
REINFORCED:PREFIX,giant bark scorpion venom-reinforced,거대 나무껍질전갈 독소로 강화된
REINFORCED:PREFIX,shell-reinforced,껍질로 강화된
REINFORCED:PREFIX,brown recluse spider venom-reinforced,갈색은둔거미 독소로 강화된
REINFORCED:PREFIX,silk-reinforced,비단으로 강화된
REINFORCED:PREFIX,brown recluse spider man venom-reinforced,갈색은둔거미인간 독소로 강화된
REINFORCED:PREFIX,giant brown recluse spider venom-reinforced,거대 갈색은둔거미 독소로 강화된
REINFORCED:PREFIX,scale-reinforced,비늘로 강화된
REINFORCED:PREFIX,gila monster venom-reinforced,힐라몬스터 독소로 강화된
REINFORCED:PREFIX,gila monster man venom-reinforced,힐라몬스터인간 독소로 강화된
REINFORCED:PREFIX,giant gila monster venom-reinforced,거대 힐라몬스터 독소로 강화된
REINFORCED:PREFIX,hair-reinforced,머리카락으로 강화된
REINFORCED:PREFIX,hoof-reinforced,굽으로 강화된
REINFORCED:PREFIX,donkey's milk-reinforced,당나귀 젖으로 강화된
REINFORCED:PREFIX,donkey cheese-reinforced,당나귀 젖 치즈로 강화된
REINFORCED:PREFIX,horse's milk-reinforced,말 젖으로 강화된
REINFORCED:PREFIX,horse cheese-reinforced,말 젖 치즈로 강화된
REINFORCED:PREFIX,vellum-reinforced,벨럼으로 강화된
REINFORCED:PREFIX,horn-reinforced,뿔로 강화된
REINFORCED:PREFIX,cow's milk-reinforced,소 젖으로 강화된
REINFORCED:PREFIX,cow cheese-reinforced,소 젖 치즈로 강화된
REINFORCED:PREFIX,wool-reinforced,양모로 강화된
REINFORCED:PREFIX,sheep's milk-reinforced,양 젖으로 강화된
REINFORCED:PREFIX,sheep cheese-reinforced,양 젖 치즈로 강화된
REINFORCED:PREFIX,pig's milk-reinforced,돼지 젖으로 강화된
REINFORCED:PREFIX,pig cheese-reinforced,돼지 젖 치즈로 강화된
REINFORCED:PREFIX,goat's milk-reinforced,염소 젖으로 강화된
REINFORCED:PREFIX,goat cheese-reinforced,염소 젖 치즈로 강화된
REINFORCED:PREFIX,water buffalo's milk-reinforced,물소 젖으로 강화된
