table,text,translation
NUM:NUMBER,(11),(11)
NUM:NUMBER,(12),(12)
NUM:NUMBER,(13),(13)
NUM:NUMBER,(14),(14)
NUM:NUMBER,(15),(15)
NUM:NUMBER,(16),(16)
NUM:NUMBER,(17),(17)
NUM:NUMBER,(18),(18)
NUM:NUMBER,(19),(19)
NUM:NUMBER,(20),(20)
NUM:NUMBER,(21),(21)
NUM:NUMBER,(22),(22)
NUM:NUMBER,(23),(23)
NUM:NUMBER,(24),(24)
NUM:NUMBER,(25),(25)
NUM:NUMBER,(26),(26)
NUM:NUMBER,(27),(27)
NUM:NUMBER,(28),(28)
NUM:NUMBER,(29),(29)
NUM:NUMBER,(30),(30)
NUM:NUMBER,(31),(31)
NUM:NUMBER,(32),(32)
NUM:NUMBER,(33),(33)
NUM:NUMBER,(34),(34)
NUM:NUMBER,(35),(35)
NUM:NUMBER,(36),(36)
NUM:NUMBER,(37),(37)
NUM:NUMBER,(38),(38)
NUM:NUMBER,(39),(39)
NUM:NUMBER,(40),(40)
NUM:NUMBER,(41),(41)
NUM:NUMBER,(42),(42)
NUM:NUMBER,(43),(43)
NUM:NUMBER,(44),(44)
NUM:NUMBER,(45),(45)
NUM:NUMBER,(46),(46)
NUM:NUMBER,(47),(47)
NUM:NUMBER,(48),(48)
NUM:NUMBER,(49),(49)
NUM:NUMBER,(50),(50)
NUM:NUMBER,(51),(51)
NUM:NUMBER,(52),(52)
NUM:NUMBER,(53),(53)
NUM:NUMBER,(54),(54)
NUM:NUMBER,(55),(55)
NUM:NUMBER,(56),(56)
NUM:NUMBER,(57),(57)
NUM:NUMBER,(58),(58)
NUM:NUMBER,(59),(59)
NUM:NUMBER,(60),(60)
NUM:NUMBER,(61),(61)
NUM:NUMBER,(62),(62)
NUM:NUMBER,(63),(63)
NUM:NUMBER,(64),(64)
NUM:NUMBER,(65),(65)
NUM:NUMBER,(66),(66)
NUM:NUMBER,(67),(67)
NUM:NUMBER,(68),(68)
NUM:NUMBER,(69),(69)
NUM:NUMBER,(70),(70)
NUM:NUMBER,(71),(71)
NUM:NUMBER,(72),(72)
NUM:NUMBER,(73),(73)
NUM:NUMBER,(74),(74)
NUM:NUMBER,(75),(75)
NUM:NUMBER,(76),(76)
NUM:NUMBER,(77),(77)
NUM:NUMBER,(78),(78)
NUM:NUMBER,(79),(79)
NUM:NUMBER,(80),(80)
NUM:NUMBER,(81),(81)
NUM:NUMBER,(82),(82)
NUM:NUMBER,(83),(83)
NUM:NUMBER,(84),(84)
NUM:NUMBER,(85),(85)
NUM:NUMBER,(86),(86)
NUM:NUMBER,(87),(87)
NUM:NUMBER,(88),(88)
NUM:NUMBER,(89),(89)
NUM:NUMBER,(90),(90)
NUM:NUMBER,(91),(91)
NUM:NUMBER,(92),(92)
NUM:NUMBER,(93),(93)
NUM:NUMBER,(94),(94)
NUM:NUMBER,(95),(95)
NUM:NUMBER,(96),(96)
NUM:NUMBER,(97),(97)
NUM:NUMBER,(98),(98)
NUM:NUMBER,(99),(99)
NUM:NUMBER,(100),(100)
NUM:PERSENT,(0%),(0%)
NUM:PERSENT,(1%),(1%)
NUM:PERSENT,(10%),(10%)
NUM:PERSENT,(20%),(20%)
NUM:PERSENT,(30%),(30%)
NUM:PERSENT,(40%),(40%)
NUM:PERSENT,(50%),(50%)
NUM:PERSENT,(60%),(60%)
NUM:PERSENT,(70%),(70%)
NUM:PERSENT,(80%),(80%)
NUM:PERSENT,(90%),(90%)
NUM:PERSENT,(99%),(99%)
NUM:OCCUPIED,0%,0%
NUM:OCCUPIED,1%,1%
NUM:OCCUPIED,2%,2%
NUM:OCCUPIED,3%,3%
NUM:OCCUPIED,4%,4%
NUM:OCCUPIED,5%,5%
NUM:OCCUPIED,6%,6%
NUM:OCCUPIED,7%,7%
NUM:OCCUPIED,8%,8%
NUM:OCCUPIED,9%,9%
NUM:OCCUPIED,10%,10%
NUM:OCCUPIED,11%,11%
NUM:OCCUPIED,12%,12%
NUM:OCCUPIED,13%,13%
NUM:OCCUPIED,14%,14%
NUM:OCCUPIED,15%,15%
NUM:OCCUPIED,16%,16%
NUM:OCCUPIED,17%,17%
NUM:OCCUPIED,18%,18%
NUM:OCCUPIED,19%,19%
NUM:OCCUPIED,20%,20%
NUM:OCCUPIED,21%,21%
NUM:OCCUPIED,22%,22%
NUM:OCCUPIED,23%,23%
NUM:OCCUPIED,24%,24%
NUM:OCCUPIED,25%,25%
NUM:OCCUPIED,26%,26%
NUM:OCCUPIED,27%,27%
NUM:OCCUPIED,28%,28%
NUM:OCCUPIED,29%,29%
NUM:OCCUPIED,30%,30%
NUM:OCCUPIED,31%,31%
NUM:OCCUPIED,32%,32%
NUM:OCCUPIED,33%,33%
NUM:OCCUPIED,34%,34%
NUM:OCCUPIED,35%,35%
NUM:OCCUPIED,36%,36%
NUM:OCCUPIED,37%,37%
NUM:OCCUPIED,38%,38%
NUM:OCCUPIED,39%,39%
NUM:OCCUPIED,40%,40%
NUM:OCCUPIED,41%,41%
NUM:OCCUPIED,42%,42%
NUM:OCCUPIED,43%,43%
NUM:OCCUPIED,44%,44%
NUM:OCCUPIED,45%,45%
NUM:OCCUPIED,46%,46%
NUM:OCCUPIED,47%,47%
NUM:OCCUPIED,48%,48%
NUM:OCCUPIED,49%,49%
NUM:OCCUPIED,50%,50%
NUM:OCCUPIED,51%,51%
NUM:OCCUPIED,52%,52%
NUM:OCCUPIED,53%,53%
NUM:OCCUPIED,54%,54%
NUM:OCCUPIED,55%,55%
NUM:OCCUPIED,56%,56%
NUM:OCCUPIED,57%,57%
NUM:OCCUPIED,58%,58%
NUM:OCCUPIED,59%,59%
NUM:OCCUPIED,60%,60%
NUM:OCCUPIED,61%,61%
NUM:OCCUPIED,62%,62%
NUM:OCCUPIED,63%,63%
NUM:OCCUPIED,64%,64%
NUM:OCCUPIED,65%,65%
NUM:OCCUPIED,66%,66%
NUM:OCCUPIED,67%,67%
NUM:OCCUPIED,68%,68%
NUM:OCCUPIED,69%,69%
NUM:OCCUPIED,70%,70%
NUM:OCCUPIED,71%,71%
NUM:OCCUPIED,72%,72%
NUM:OCCUPIED,73%,73%
NUM:OCCUPIED,74%,74%
NUM:OCCUPIED,75%,75%
NUM:OCCUPIED,76%,76%
NUM:OCCUPIED,77%,77%
NUM:OCCUPIED,78%,78%
NUM:OCCUPIED,79%,79%
NUM:OCCUPIED,80%,80%
NUM:OCCUPIED,81%,81%
NUM:OCCUPIED,82%,82%
NUM:OCCUPIED,83%,83%
NUM:OCCUPIED,84%,84%
NUM:OCCUPIED,85%,85%
NUM:OCCUPIED,86%,86%
NUM:OCCUPIED,87%,87%
NUM:OCCUPIED,88%,88%
NUM:OCCUPIED,89%,89%
NUM:OCCUPIED,90%,90%
NUM:OCCUPIED,91%,91%
NUM:OCCUPIED,92%,92%
NUM:OCCUPIED,93%,93%
NUM:OCCUPIED,94%,94%
NUM:OCCUPIED,95%,95%
NUM:OCCUPIED,96%,96%
NUM:OCCUPIED,97%,97%
NUM:OCCUPIED,98%,98%
NUM:OCCUPIED,99%,99%
NUM:OCCUPIED,100%,100%
NUM:NOTE,#1,#1
NUM:NOTE,#2,#2
NUM:NOTE,#3,#3
NUM:NOTE,#4,#4
NUM:NOTE,#5,#5
NUM:NOTE,#6,#6
NUM:NOTE,#7,#7
NUM:NOTE,#8,#8
NUM:NOTE,#9,#9
NUM:NOTE,#10,#10
NUM:NOTE,#11,#11
NUM:NOTE,#12,#12
NUM:NOTE,#13,#13
NUM:NOTE,#14,#14
NUM:NOTE,#15,#15
NUM:NOTE,#16,#16
NUM:NOTE,#17,#17
NUM:NOTE,#18,#18
NUM:NOTE,#19,#19
NUM:NOTE,#20,#20
NUM:NOTE,#21,#21
NUM:NOTE,#22,#22
NUM:NOTE,#23,#23
NUM:NOTE,#24,#24
NUM:NOTE,#25,#25
NUM:NOTE,#26,#26
NUM:NOTE,#27,#27
NUM:NOTE,#28,#28
NUM:NOTE,#29,#29
NUM:NOTE,#30,#30
NUM:NOTE,#31,#31
NUM:NOTE,#32,#32
NUM:NOTE,#33,#33
NUM:NOTE,#34,#34
NUM:NOTE,#35,#35
NUM:NOTE,#36,#36
NUM:NOTE,#37,#37
NUM:NOTE,#38,#38
NUM:NOTE,#39,#39
NUM:NOTE,#40,#40
NUM:NOTE,#41,#41
NUM:NOTE,#42,#42
NUM:NOTE,#43,#43
NUM:NOTE,#44,#44
NUM:NOTE,#45,#45
NUM:NOTE,#46,#46
NUM:NOTE,#47,#47
NUM:NOTE,#48,#48
NUM:NOTE,#49,#49
NUM:NOTE,#50,#50
NUM:NOTE,#51,#51
NUM:NOTE,#52,#52
NUM:NOTE,#53,#53
NUM:NOTE,#54,#54
NUM:NOTE,#55,#55
NUM:NOTE,#56,#56
NUM:NOTE,#57,#57
NUM:NOTE,#58,#58
NUM:NOTE,#59,#59
NUM:NOTE,#60,#60
NUM:NOTE,#61,#61
NUM:NOTE,#62,#62
NUM:NOTE,#63,#63
NUM:NOTE,#64,#64
NUM:NOTE,#65,#65
NUM:NOTE,#66,#66
NUM:NOTE,#67,#67
NUM:NOTE,#68,#68
NUM:NOTE,#69,#69
NUM:NOTE,#70,#70
NUM:NOTE,#71,#71
NUM:NOTE,#72,#72
NUM:NOTE,#73,#73
NUM:NOTE,#74,#74
NUM:NOTE,#75,#75
NUM:NOTE,#76,#76
NUM:NOTE,#77,#77
NUM:NOTE,#78,#78
NUM:NOTE,#79,#79
NUM:NOTE,#80,#80
NUM:NOTE,#81,#81
NUM:NOTE,#82,#82
NUM:NOTE,#83,#83
NUM:NOTE,#84,#84
NUM:NOTE,#85,#85
NUM:NOTE,#86,#86
NUM:NOTE,#87,#87
NUM:NOTE,#88,#88
NUM:NOTE,#89,#89
NUM:NOTE,#90,#90
NUM:NOTE,#91,#91
NUM:NOTE,#92,#92
NUM:NOTE,#93,#93
NUM:NOTE,#94,#94
NUM:NOTE,#95,#95
NUM:NOTE,#96,#96
NUM:NOTE,#97,#97
NUM:NOTE,#98,#98
NUM:NOTE,#99,#99
NUM:NOTE,#100,#100
NUM:NOTE,<#1>,<#1>
NUM:NOTE,<#2>,<#2>
NUM:NOTE,<#3>,<#3>
NUM:NOTE,<#4>,<#4>
NUM:NOTE,<#5>,<#5>
NUM:NOTE,<#6>,<#6>
NUM:NOTE,<#7>,<#7>
NUM:NOTE,<#8>,<#8>
NUM:NOTE,<#9>,<#9>
NUM:NOTE,<#10>,<#10>
NUM:NOTE,<#11>,<#11>
NUM:NOTE,<#12>,<#12>
NUM:NOTE,<#13>,<#13>
NUM:NOTE,<#14>,<#14>
NUM:NOTE,<#15>,<#15>
NUM:NOTE,<#16>,<#16>
NUM:NOTE,<#17>,<#17>
NUM:NOTE,<#18>,<#18>
NUM:NOTE,<#19>,<#19>
NUM:NOTE,<#20>,<#20>
NUM:NOTE,<#21>,<#21>
NUM:NOTE,<#22>,<#22>
NUM:NOTE,<#23>,<#23>
NUM:NOTE,<#24>,<#24>
NUM:NOTE,<#25>,<#25>
NUM:NOTE,<#26>,<#26>
NUM:NOTE,<#27>,<#27>
NUM:NOTE,<#28>,<#28>
NUM:NOTE,<#29>,<#29>
NUM:NOTE,<#30>,<#30>
NUM:NOTE,<#31>,<#31>
NUM:NOTE,<#32>,<#32>
NUM:NOTE,<#33>,<#33>
NUM:NOTE,<#34>,<#34>
NUM:NOTE,<#35>,<#35>
NUM:NOTE,<#36>,<#36>
NUM:NOTE,<#37>,<#37>
NUM:NOTE,<#38>,<#38>
NUM:NOTE,<#39>,<#39>
NUM:NOTE,<#40>,<#40>
NUM:NOTE,<#41>,<#41>
NUM:NOTE,<#42>,<#42>
NUM:NOTE,<#43>,<#43>
NUM:NOTE,<#44>,<#44>
NUM:NOTE,<#45>,<#45>
NUM:NOTE,<#46>,<#46>
NUM:NOTE,<#47>,<#47>
NUM:NOTE,<#48>,<#48>
NUM:NOTE,<#49>,<#49>
NUM:NOTE,<#50>,<#50>
NUM:NOTE,<#51>,<#51>
NUM:NOTE,<#52>,<#52>
NUM:NOTE,<#53>,<#53>
NUM:NOTE,<#54>,<#54>
NUM:NOTE,<#55>,<#55>
NUM:NOTE,<#56>,<#56>
NUM:NOTE,<#57>,<#57>
NUM:NOTE,<#58>,<#58>
NUM:NOTE,<#59>,<#59>
NUM:NOTE,<#60>,<#60>
NUM:NOTE,<#61>,<#61>
NUM:NOTE,<#62>,<#62>
NUM:NOTE,<#63>,<#63>
NUM:NOTE,<#64>,<#64>
NUM:NOTE,<#65>,<#65>
NUM:NOTE,<#66>,<#66>
NUM:NOTE,<#67>,<#67>
NUM:NOTE,<#68>,<#68>
NUM:NOTE,<#69>,<#69>
NUM:NOTE,<#70>,<#70>
NUM:NOTE,<#71>,<#71>
NUM:NOTE,<#72>,<#72>
NUM:NOTE,<#73>,<#73>
NUM:NOTE,<#74>,<#74>
NUM:NOTE,<#75>,<#75>
NUM:NOTE,<#76>,<#76>
NUM:NOTE,<#77>,<#77>
NUM:NOTE,<#78>,<#78>
NUM:NOTE,<#79>,<#79>
NUM:NOTE,<#80>,<#80>
NUM:NOTE,<#81>,<#81>
NUM:NOTE,<#82>,<#82>
NUM:NOTE,<#83>,<#83>
NUM:NOTE,<#84>,<#84>
NUM:NOTE,<#85>,<#85>
NUM:NOTE,<#86>,<#86>
NUM:NOTE,<#87>,<#87>
NUM:NOTE,<#88>,<#88>
NUM:NOTE,<#89>,<#89>
NUM:NOTE,<#90>,<#90>
NUM:NOTE,<#91>,<#91>
NUM:NOTE,<#92>,<#92>
NUM:NOTE,<#93>,<#93>
NUM:NOTE,<#94>,<#94>
NUM:NOTE,<#95>,<#95>
NUM:NOTE,<#96>,<#96>
NUM:NOTE,<#97>,<#97>
NUM:NOTE,<#98>,<#98>
NUM:NOTE,<#99>,<#99>
NUM:NOTE,<#100>,<#100>
NUM:MUTY,,
NUM:MUTY,x1.,x1.
NUM:MUTY,x2.,x2.
NUM:MUTY,x3.,x3.
NUM:MUTY,x4.,x4.
NUM:MUTY,x5.,x5.
NUM:MUTY,x6.,x6.
NUM:MUTY,x7.,x7.
NUM:MUTY,x8.,x8.
NUM:MUTY,x9.,x9.
NUM:MUTY,x10.,x10.
NUM:MUTY,x11.,x11.
NUM:MUTY,x12.,x12.
NUM:MUTY,x13.,x13.
NUM:MUTY,x14.,x14.
NUM:MUTY,x15.,x15.
NUM:MUTY,x16.,x16.
NUM:MUTY,x17.,x17.
NUM:MUTY,x18.,x18.
NUM:MUTY,x19.,x19.
NUM:MUTY,x20.,x20.
NUM:MUTY,x21.,x21.
NUM:MUTY,x22.,x22.
NUM:MUTY,x23.,x23.
NUM:MUTY,x24.,x24.
NUM:MUTY,x25.,x25.
NUM:MUTY,x26.,x26.
NUM:MUTY,x27.,x27.
NUM:MUTY,x28.,x28.
NUM:MUTY,x29.,x29.
NUM:MUTY,x30.,x30.
NUM:MUTY,x31.,x31.
NUM:MUTY,x32.,x32.
NUM:MUTY,x33.,x33.
NUM:MUTY,x34.,x34.
NUM:MUTY,x35.,x35.
NUM:MUTY,x36.,x36.
NUM:MUTY,x37.,x37.
NUM:MUTY,x38.,x38.
NUM:MUTY,x39.,x39.
NUM:MUTY,x40.,x40.
NUM:MUTY,x41.,x41.
NUM:MUTY,x42.,x42.
NUM:MUTY,x43.,x43.
NUM:MUTY,x44.,x44.
NUM:MUTY,x45.,x45.
NUM:MUTY,x46.,x46.
NUM:MUTY,x47.,x47.
NUM:MUTY,x48.,x48.
NUM:MUTY,x49.,x49.
NUM:MUTY,x50.,x50.
NUM:MUTY,x51.,x51.
NUM:MUTY,x52.,x52.
NUM:MUTY,x53.,x53.
NUM:MUTY,x54.,x54.
NUM:MUTY,x55.,x55.
NUM:MUTY,x56.,x56.
NUM:MUTY,x57.,x57.
NUM:MUTY,x58.,x58.
NUM:MUTY,x59.,x59.
NUM:MUTY,x60.,x60.
NUM:MUTY,x61.,x61.
NUM:MUTY,x62.,x62.
NUM:MUTY,x63.,x63.
NUM:MUTY,x64.,x64.
NUM:MUTY,x65.,x65.
NUM:MUTY,x66.,x66.
NUM:MUTY,x67.,x67.
NUM:MUTY,x68.,x68.
NUM:MUTY,x69.,x69.
NUM:MUTY,x70.,x70.
NUM:MUTY,x71.,x71.
NUM:MUTY,x72.,x72.
NUM:MUTY,x73.,x73.
NUM:MUTY,x74.,x74.
NUM:MUTY,x75.,x75.
NUM:MUTY,x76.,x76.
NUM:MUTY,x77.,x77.
NUM:MUTY,x78.,x78.
NUM:MUTY,x79.,x79.
NUM:MUTY,x80.,x80.
NUM:MUTY,x81.,x81.
NUM:MUTY,x82.,x82.
NUM:MUTY,x83.,x83.
NUM:MUTY,x84.,x84.
NUM:MUTY,x85.,x85.
NUM:MUTY,x86.,x86.
NUM:MUTY,x87.,x87.
NUM:MUTY,x88.,x88.
NUM:MUTY,x89.,x89.
NUM:MUTY,x90.,x90.
NUM:MUTY,x91.,x91.
NUM:MUTY,x92.,x92.
NUM:MUTY,x93.,x93.
NUM:MUTY,x94.,x94.
NUM:MUTY,x95.,x95.
NUM:MUTY,x96.,x96.
NUM:MUTY,x97.,x97.
NUM:MUTY,x98.,x98.
NUM:MUTY,x99.,x99.
NUM:MUTY,x100.,x100.
NUM:MUTY,x1,x1
NUM:MUTY,x2,x2
NUM:MUTY,x3,x3
NUM:MUTY,x4,x4
NUM:MUTY,x5,x5
NUM:MUTY,x6,x6
NUM:MUTY,x7,x7
NUM:MUTY,x8,x8
NUM:MUTY,x9,x9
NUM:MUTY,x10,x10
NUM:MUTY,x11,x11
NUM:MUTY,x12,x12
NUM:MUTY,x13,x13
NUM:MUTY,x14,x14
NUM:MUTY,x15,x15
NUM:MUTY,x16,x16
NUM:MUTY,x17,x17
NUM:MUTY,x18,x18
NUM:MUTY,x19,x19
NUM:MUTY,x20,x20
NUM:MUTY,x21,x21
NUM:MUTY,x22,x22
NUM:MUTY,x23,x23
NUM:MUTY,x24,x24
NUM:MUTY,x25,x25
NUM:MUTY,x26,x26
NUM:MUTY,x27,x27
NUM:MUTY,x28,x28
NUM:MUTY,x29,x29
NUM:MUTY,x30,x30
NUM:MUTY,x31,x31
NUM:MUTY,x32,x32
NUM:MUTY,x33,x33
NUM:MUTY,x34,x34
NUM:MUTY,x35,x35
NUM:MUTY,x36,x36
NUM:MUTY,x37,x37
NUM:MUTY,x38,x38
NUM:MUTY,x39,x39
NUM:MUTY,x40,x40
NUM:MUTY,x41,x41
NUM:MUTY,x42,x42
NUM:MUTY,x43,x43
NUM:MUTY,x44,x44
NUM:MUTY,x45,x45
NUM:MUTY,x46,x46
NUM:MUTY,x47,x47
NUM:MUTY,x48,x48
NUM:MUTY,x49,x49
NUM:MUTY,x50,x50
NUM:MUTY,x51,x51
NUM:MUTY,x52,x52
NUM:MUTY,x53,x53
NUM:MUTY,x54,x54
NUM:MUTY,x55,x55
NUM:MUTY,x56,x56
NUM:MUTY,x57,x57
NUM:MUTY,x58,x58
NUM:MUTY,x59,x59
NUM:MUTY,x60,x60
NUM:MUTY,x61,x61
NUM:MUTY,x62,x62
NUM:MUTY,x63,x63
NUM:MUTY,x64,x64
NUM:MUTY,x65,x65
NUM:MUTY,x66,x66
NUM:MUTY,x67,x67
NUM:MUTY,x68,x68
NUM:MUTY,x69,x69
NUM:MUTY,x70,x70
NUM:MUTY,x71,x71
NUM:MUTY,x72,x72
NUM:MUTY,x73,x73
NUM:MUTY,x74,x74
NUM:MUTY,x75,x75
NUM:MUTY,x76,x76
NUM:MUTY,x77,x77
NUM:MUTY,x78,x78
NUM:MUTY,x79,x79
NUM:MUTY,x80,x80
NUM:MUTY,x81,x81
NUM:MUTY,x82,x82
NUM:MUTY,x83,x83
NUM:MUTY,x84,x84
NUM:MUTY,x85,x85
NUM:MUTY,x86,x86
NUM:MUTY,x87,x87
NUM:MUTY,x88,x88
NUM:MUTY,x89,x89
NUM:MUTY,x90,x90
NUM:MUTY,x91,x91
NUM:MUTY,x92,x92
NUM:MUTY,x93,x93
NUM:MUTY,x94,x94
NUM:MUTY,x95,x95
NUM:MUTY,x96,x96
NUM:MUTY,x97,x97
NUM:MUTY,x98,x98
NUM:MUTY,x99,x99
NUM:MUTY,x100,x100
