table,text,translation
PLANT_GROWTH:TREE:SINGULAR,feather tree egg,羽毛树蛋
PLANT_GROWTH:TREE:SINGULAR,larch needle,落叶松针
PLANT_GROWTH:TREE:SINGULAR,chestnut burr,板栗毛刺
PLANT_GROWTH:TREE:SINGULAR,alder cone,桤树球果
PLANT_GROWTH:TREE:SINGULAR,ash samara,白蜡树翼果
PLANT_GROWTH:TREE:SINGULAR,candlenut,石栗
PLANT_GROWTH:TREE:SINGULAR,cacao pod,可可豆荚
PLANT_GROWTH:TREE:SINGULAR,coconut palm frond blade,椰子树刃叶
PLANT_GROWTH:TREE:SINGULAR,coconut palm spathe,椰子树佛焰苞
PLANT_GROWTH:TREE:SINGULAR,coconut,椰子
PLANT_GROWTH:TREE:SINGULAR,{:PLANT:TREE:TREE},{:PLANT:TREE:TREE}
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:FLOWER_CLUSTER} flower cluster,{:PLANT_GROWTH:TREE:PREFIX:FLOWER_CLUSTER}花簇
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:FLOWER} flower,{:PLANT_GROWTH:TREE:PREFIX:FLOWER}花
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:FRUIT} fruit,{:PLANT_GROWTH:TREE:PREFIX:FRUIT}果实
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:LEAF} leaf,{:PLANT_GROWTH:TREE:PREFIX:LEAF}叶
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CATKIN} pollen catkin,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CATKIN}花粉葇荑花序
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CONE} pollen cone,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CONE}花粉球果
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:SEED_CATKIN} seed catkin,{:PLANT_GROWTH:TREE:PREFIX:SEED_CATKIN}种子葇荑花序
PLANT_GROWTH:TREE:SINGULAR,{:PLANT_GROWTH:TREE:PREFIX:SEED_CONE} seed cone,{:PLANT_GROWTH:TREE:PREFIX:SEED_CONE}种子球果
PLANT_GROWTH:TREE:PLURAL,cashew apples,腰果梨
PLANT_GROWTH:TREE:PLURAL,coffee flower clusters,咖啡花簇
PLANT_GROWTH:TREE:PLURAL,coffee cherries,咖啡果
PLANT_GROWTH:TREE:PLURAL,paradise nut racemes,天堂果总状花序
PLANT_GROWTH:TREE:PLURAL,paradise nut fruits,天堂果
PLANT_GROWTH:TREE:PLURAL,tea tree capsules,茶树蒴果
PLANT_GROWTH:TREE:PLURAL,date palm frond blades,枣棕榈刃叶
PLANT_GROWTH:TREE:PLURAL,date palm flower stalks,枣棕榈花梗
PLANT_GROWTH:TREE:PLURAL,dates,椰枣
PLANT_GROWTH:TREE:PLURAL,macadamia racemes,奶油果总状花序
PLANT_GROWTH:TREE:PLURAL,macadamia nuts,奶油果坚果
PLANT_GROWTH:TREE:PLURAL,olive racemes,橄榄总状花序
PLANT_GROWTH:TREE:PLURAL,ginkgo seeds,银杏种子
PLANT_GROWTH:TREE:PLURAL,hazel nuts,榛子
PLANT_GROWTH:TREE:PLURAL,walnut flower clusters,核桃花簇
PLANT_GROWTH:TREE:PLURAL,pine needles,松针
PLANT_GROWTH:TREE:PLURAL,cedar scale-leaves,雪松鳞叶
PLANT_GROWTH:TREE:PLURAL,acorns,橡子
PLANT_GROWTH:TREE:PLURAL,acacia seed pods,刺槐种荚
PLANT_GROWTH:TREE:PLURAL,maple samaras,枫树翼果
PLANT_GROWTH:TREE:PLURAL,feather tree down,羽毛树绒
PLANT_GROWTH:TREE:PLURAL,feather tree eggs,羽毛树蛋
PLANT_GROWTH:TREE:PLURAL,larch needles,落叶松针
PLANT_GROWTH:TREE:PLURAL,chestnut burrs,板栗毛刺
PLANT_GROWTH:TREE:PLURAL,alder cones,桤树球果
PLANT_GROWTH:TREE:PLURAL,ash samaras,白蜡树翼果
PLANT_GROWTH:TREE:PLURAL,candlenuts,石栗
PLANT_GROWTH:TREE:PLURAL,cacao pods,可可豆荚
PLANT_GROWTH:TREE:PLURAL,coconut palm frond blades,椰子树刃叶
PLANT_GROWTH:TREE:PLURAL,coconut palm spathes,椰子树佛焰苞
PLANT_GROWTH:TREE:PLURAL,coconuts,椰子
PLANT_GROWTH:TREE:PLURAL,bananas,香蕉
PLANT_GROWTH:TREE:PLURAL,carambolas,杨桃
PLANT_GROWTH:TREE:PLURAL,durians,榴梿
PLANT_GROWTH:TREE:PLURAL,guavas,番石榴
PLANT_GROWTH:TREE:PLURAL,papayas,番木瓜
PLANT_GROWTH:TREE:PLURAL,rambutans,红毛果
PLANT_GROWTH:TREE:PLURAL,avocados,鳄梨
PLANT_GROWTH:TREE:PLURAL,limes,酸橙
PLANT_GROWTH:TREE:PLURAL,pomelos,蜜柚
PLANT_GROWTH:TREE:PLURAL,citrons,香橼
PLANT_GROWTH:TREE:PLURAL,oranges,橘子
PLANT_GROWTH:TREE:PLURAL,bitter oranges,苦橙
PLANT_GROWTH:TREE:PLURAL,finger limes,指橘
PLANT_GROWTH:TREE:PLURAL,round limes,圆橘
PLANT_GROWTH:TREE:PLURAL,desert limes,漠橘
PLANT_GROWTH:TREE:PLURAL,kumquats,金橘
PLANT_GROWTH:TREE:PLURAL,custard-apples,番荔枝
PLANT_GROWTH:TREE:PLURAL,lychees,荔枝
PLANT_GROWTH:TREE:PLURAL,olives,橄榄
PLANT_GROWTH:TREE:PLURAL,pomegranates,石榴
PLANT_GROWTH:TREE:PLURAL,almonds,扁桃
PLANT_GROWTH:TREE:PLURAL,apples,苹果
PLANT_GROWTH:TREE:PLURAL,apricots,杏
PLANT_GROWTH:TREE:PLURAL,bayberries,杨梅
PLANT_GROWTH:TREE:PLURAL,cherries,樱桃
PLANT_GROWTH:TREE:PLURAL,peaches,桃
PLANT_GROWTH:TREE:PLURAL,pears,白梨
PLANT_GROWTH:TREE:PLURAL,pecans,碧根果
PLANT_GROWTH:TREE:PLURAL,persimmons,柿
PLANT_GROWTH:TREE:PLURAL,plums,李
PLANT_GROWTH:TREE:PLURAL,sand pears,沙梨
PLANT_GROWTH:TREE:PLURAL,walnuts,核桃
PLANT_GROWTH:TREE:PLURAL,mangos,芒果
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:FLOWER_CLUSTER} flower clusters,{:PLANT_GROWTH:TREE:PREFIX:FLOWER_CLUSTER}花簇
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:FLOWER} flowers,{:PLANT_GROWTH:TREE:PREFIX:FLOWER}花
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:FRUIT} fruit,{:PLANT_GROWTH:TREE:PREFIX:FRUIT}果实
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:LEAF} leaves,{:PLANT_GROWTH:TREE:PREFIX:LEAF}叶
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CATKIN} pollen catkins,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CATKIN}花粉葇荑花序
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CONE} pollen cones,{:PLANT_GROWTH:TREE:PREFIX:POLLEN_CONE}花粉球果
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:SEED_CATKIN} seed catkins,{:PLANT_GROWTH:TREE:PREFIX:SEED_CATKIN}种子葇荑花序
PLANT_GROWTH:TREE:PLURAL,{:PLANT_GROWTH:TREE:PREFIX:SEED_CONE} seed cones,{:PLANT_GROWTH:TREE:PREFIX:SEED_CONE}种子球果
PLANT_GROWTH:TREE:PREFIX:FLOWER,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:FLOWER,{:PLANT:TREE:TREE},{:PLANT:TREE:TREE}
PLANT_GROWTH:TREE:PREFIX:FLOWER_CLUSTER,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:FRUIT,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:LEAF,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:LEAF,{:PLANT:TREE:TREE},{:PLANT:TREE:TREE}
PLANT_GROWTH:TREE:PREFIX:POLLEN_CATKIN,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:POLLEN_CATKIN,{:PLANT:TREE:TREE},{:PLANT:TREE:TREE}
PLANT_GROWTH:TREE:PREFIX:POLLEN_CONE,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:SEED_CATKIN,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:TREE:PREFIX:SEED_CATKIN,{:PLANT:TREE:TREE},{:PLANT:TREE:TREE}
PLANT_GROWTH:TREE:PREFIX:SEED_CONE,{:PLANT:TREE:SINGULAR},{:PLANT:TREE:SINGULAR}
PLANT_GROWTH:GRASS:SINGULAR,cottongrass tuft,棉草丛
PLANT_GROWTH:GRASS:SINGULAR,{:PLANT_GROWTH:GRASS:PREFIX:BUD} bud,{:PLANT_GROWTH:GRASS:PREFIX:BUD}花苞
PLANT_GROWTH:GRASS:SINGULAR,{:PLANT_GROWTH:GRASS:PREFIX:FLOWER} flower,{:PLANT_GROWTH:GRASS:PREFIX:FLOWER}花
PLANT_GROWTH:GRASS:PLURAL,cottongrass tufts,棉草丛
PLANT_GROWTH:GRASS:PLURAL,{:PLANT_GROWTH:GRASS:PREFIX:BUD} buds,{:PLANT_GROWTH:GRASS:PREFIX:BUD}花苞
PLANT_GROWTH:GRASS:PLURAL,{:PLANT_GROWTH:GRASS:PREFIX:FLOWER} flowers,{:PLANT_GROWTH:GRASS:PREFIX:FLOWER}花
PLANT_GROWTH:GRASS:PREFIX:BUD,{:PLANT:GRASS:SINGULAR},{:PLANT:GRASS:SINGULAR}
PLANT_GROWTH:GRASS:PREFIX:FLOWER,{:PLANT:GRASS:SINGULAR},{:PLANT:GRASS:SINGULAR}
