table,text,translation
GEM_DETAILS:MATERIAL:GLASS,clear glass,透明玻璃
GEM_DETAILS:MATERIAL:GLASS,crystal glass,水晶玻璃
GEM_DETAILS:SHAPE:NOUN:SINGULAR,gizzard stone,砂囊石
GEM_DETAILS:SHAPE:NOUN:PLURAL,gizzard stones,砂囊石
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PREFIX,smooth,光滑
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PREFIX,oval,椭圆形
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PREFIX,round,球形
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PREFIX,cushion,枕形
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PREFIX,rectangular,矩形
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:SINGULAR,pebble,卵石
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:SINGULAR,cabochon,素面宝石
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PLURAL,pebbles,卵石
GEM_DETAILS:SHAPE:ADJECTIVE_NOUN:PLURAL,cabochons,素面宝石
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,point cut,点切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,table cut,台式切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,single cut,单面切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,rose cut,玫瑰切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,briolette cut,水滴形切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,emerald cut,祖母绿切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,marquise cut,榄尖形切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,oval cut,椭圆形切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,pear cut,梨形切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,square brilliant cut,方形明亮式切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,radiant cut,光芒切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,trillion cut,万亿切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,round brilliant cut,圆形明亮式切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,baguette cut,长阶梯形切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,tapered baguette cut,锥形长阶梯切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,cushion cut,枕形切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,octagon cut,八角切割
GEM_DETAILS:SHAPE:ADJECTIVE:PREFIX,square cut,方形切割
GEM_DETAILS:SHAPE:ADJECTIVE:SINGULAR,gem,宝石
GEM_DETAILS:SHAPE:ADJECTIVE:PLURAL,gems,宝石
